,longitude,latitude,elevation,zip,cdom,rooms,baths,beds,lot_acres,year_built,num_parking,on_market_year,on_market_month,sale_month,enrollment,assault,burglary
0,0.049331741736104884,0.25176426988858497,0.015638517636126812,0.007681904608239581,0.014001625243731526,0.006423206127323096,0.35278929995769454,0.008340541619521231,0.005513718219624964,0.011216563812967402,0.00633775716678546,0.1850994416018406,0.004845668441482002,0.004794873793522388,0.013781750653764887,0.05334390566036531,0.009095213832320218
1,0.05523726326617819,0.25144175007770675,0.014745816459159969,0.006639067134380152,0.014559537352898158,0.00666102548864138,0.3519684373536788,0.008173066358500049,0.005755604192694726,0.01139556177459556,0.006127349845542366,0.18506142532098135,0.004814157477180892,0.0049567888000207165,0.01127317923083708,0.05135155382036891,0.00983841604663501
2,0.05268887149609502,0.253246509585916,0.015809405213148924,0.007616388908314634,0.014039828855053647,0.00641433527896502,0.35292413818169954,0.008700461136196543,0.005535347080774961,0.011255799449932387,0.005889694108385862,0.1803581711671672,0.004902981615207871,0.004627058706968318,0.011163056691572628,0.05518049704796619,0.009647455476635227
3,0.0521295138624367,0.2512106826996701,0.015149817260526754,0.007431153857051149,0.014429854230034152,0.006465157138554469,0.34849426379880666,0.008857304464331221,0.005663900464500458,0.011407517463847178,0.006105277129098051,0.18728094404027767,0.004744897143520687,0.004730945671914913,0.013545448788061007,0.052516062401555985,0.009837259585812906
4,0.052643264018909584,0.2465702745524824,0.015538113383351293,0.007082219166589038,0.014293798804547295,0.00668011984476239,0.3602478205628971,0.008093081177700445,0.005456916603876838,0.011124977098924656,0.0059517748978715115,0.18343381833724348,0.004804305129308014,0.004694951582559074,0.011427841430289756,0.05234028076831408,0.009616442640373
