,sale_date,sale_price,pred_lr,pred_rf
4642,2011-05-16,14.155547860749984,14.41525561362505,14.236821940635117
14731,2011-05-17,15.816990558174398,15.950468987226486,16.099079418059606
8279,2011-05-17,13.698976741708323,14.010863080620766,13.669056934058979
21176,2011-05-17,13.547631112808672,13.501566380262375,13.631995988977769
5584,2011-05-17,14.297936707208569,14.49747797101736,14.390212328963036
5505,2011-05-17,13.9108207377686,13.918293349444866,13.804509926784556
9189,2011-05-17,13.471610805514267,13.264871314167976,13.510396453903356
11596,2011-05-17,14.521080258522774,14.23523660004139,14.386572228198444
633,2011-05-17,13.303016877097587,13.164972007274628,13.404127478731223
14934,2011-05-17,12.765688433465595,12.956616126000881,12.95166331168793
19263,2011-05-17,13.442996549995794,13.90312746912241,13.501005625217108
12193,2011-05-18,13.401509118833824,13.942181818187237,13.351359379321684
4030,2011-05-18,13.541073712262516,13.831247352063656,13.586042821365846
20976,2011-05-18,12.966878474563934,12.878219373524189,13.286105403113888
6188,2011-05-18,13.06048797368624,13.009645335376263,13.057512063451101
233,2011-05-18,13.480037821676145,13.383946314454079,13.283210917689118
19864,2011-05-18,13.664687668229694,13.521956264972687,13.538557757732315
8769,2011-05-18,12.971540487669744,13.02125371992588,12.979277225189932
1281,2011-05-18,13.345506928718539,13.546444945037365,13.457820773102767
22843,2011-05-18,12.445089546000672,12.668749913573265,12.590893847768344
15202,2011-05-18,14.648419680899377,14.262558668851852,14.397459145702241
20896,2011-05-18,12.923912438680489,13.663629084825516,13.228680499512377
9710,2011-05-18,14.293606357107347,14.085230529308319,14.127752464976897
18521,2011-05-18,14.074021253115776,13.675716668367386,14.018116691043728
3391,2011-05-19,13.122363377404328,13.368573822081089,13.379996840874842
21298,2011-05-19,12.978493006984625,12.671322271227837,12.955805414386347
14405,2011-05-19,14.457364444136667,14.52986827492714,14.48735752903368
13539,2011-05-19,13.208541073645382,13.093099914491177,13.232791446757046
15024,2011-05-19,14.093142294562554,14.234741508960724,13.99313712636586
16361,2011-05-19,13.943903772732673,13.856055438518524,13.684920987604368
2792,2011-05-19,13.488394416267084,13.570052444934845,13.501356576621685
6993,2011-05-19,13.253391639810731,13.70057613402605,13.431443744469123
6464,2011-05-19,14.220975666072441,13.99056701362133,14.291403325382266
23201,2011-05-19,12.468436909997664,12.782792136073112,12.544623572681829
20477,2011-05-19,13.652991628466498,13.652912251651287,13.739494048279816
2235,2011-05-20,14.403297222866392,14.383962638676167,14.572772401683615
263,2011-05-20,13.296316684527767,13.378167487680912,13.270548515777875
6136,2011-05-20,13.946538820370678,14.225193440914154,14.126679395263245
22643,2011-05-20,13.028052697933088,13.322045654058456,13.013410651069039
19701,2011-05-20,13.369223455335856,13.160090617835522,13.236150971238098
5688,2011-05-20,13.897090544956695,13.92208006978035,13.835779626912839
10455,2011-05-20,13.815510557964275,13.842635869979858,13.622029147469568
9752,2011-05-20,13.534473028231163,13.619599714875221,13.517316700083672
13513,2011-05-20,13.457406021215947,13.573121711611748,13.542929245070503
9395,2011-05-20,14.346138809026446,14.348983734846115,14.38934612621189
7435,2011-05-20,14.15910026235435,13.879534408450127,13.823363110371472
4824,2011-05-20,13.514405465180351,13.728256464004517,13.72653916014922
10874,2011-05-20,13.853769270081365,13.95202973484993,14.002736758708021
4525,2011-05-20,13.528494930055654,13.638398967683315,13.376265574906013
4482,2011-05-20,13.458835614025542,13.537401393055916,13.834357257179072
8105,2011-05-20,13.226723392728571,13.235100328922272,13.094374295660387
8111,2011-05-20,12.464583340681678,12.828344136476517,12.846875420135714
1862,2011-05-20,13.337474757021274,13.463343366980553,13.389034390685238
23286,2011-05-20,14.174931727571032,14.397889256477356,14.288507470889233
10369,2011-05-20,13.955272500339431,13.978060096502304,13.949503514342481
19157,2011-05-21,12.577636201962655,12.91261649876833,12.720923088831091
6267,2011-05-22,13.180632285528304,13.023956134915352,13.148813476649812
13013,2011-05-23,13.329377546788654,13.689776837825775,13.423194612178325
11827,2011-05-24,15.38412647587812,15.167410358786583,15.429529474828444
5652,2011-05-24,14.669925886120346,14.458218403160572,14.248975745537239
18503,2011-05-24,13.704578997256991,13.465248219668865,13.566925716900522
21544,2011-05-24,13.071070083016776,13.098141349852085,13.034616029734513
18778,2011-05-24,13.493926933836812,13.42972695082426,13.465262159593149
13146,2011-05-24,14.992554719145774,14.738851889967918,14.65201590879783
53,2011-05-24,13.173056491719846,13.163390636444092,13.368429211689158
19572,2011-05-24,12.999065161059836,13.121094480156898,13.256413396816244
4854,2011-05-24,13.373900003219754,13.397837683558464,13.472928534370576
12480,2011-05-24,13.683121369918528,13.814698681235313,13.816393927022869
14909,2011-05-25,13.407542319637992,13.386614173650742,13.236370437311427
12380,2011-05-25,11.849397701591439,13.028339341282845,12.756387692854657
17176,2011-05-25,13.180632285528304,13.285615898668766,13.313162441036582
12110,2011-05-25,12.834681304952548,13.075460977852345,13.116208126994543
21481,2011-05-25,12.863592648446968,12.797045640647411,12.86626169397633
13988,2011-05-25,14.038654109278484,13.86550623178482,13.789755041931059
19387,2011-05-25,13.38472764187182,13.481596663594246,13.406453604357534
19836,2011-05-25,13.581053246749793,13.558919459581375,13.420265354304139
3152,2011-05-25,13.180632285528304,13.363614805042744,13.48570257564586
1825,2011-05-26,13.321214236149494,13.491455167531967,13.474666308173711
12129,2011-05-26,13.182517300224076,13.229918159544468,13.317225030653729
20843,2011-05-26,13.473020249017498,13.597393073141575,13.685073628218213
13575,2011-05-26,14.56219850545225,14.691542357206345,14.800470294810403
4618,2011-05-26,13.460976178524652,13.32713919878006,13.443260941293142
4530,2011-05-26,13.357435499583811,13.504382975399494,13.466753914285794
1356,2011-05-26,13.507625778194974,13.675941742956638,13.48420875213752
17104,2011-05-26,13.142166004700508,13.348411537706852,13.280655189015226
7656,2011-05-26,14.316285845876765,14.234076350927353,14.375566663111945
9389,2011-05-26,13.437174117244362,13.925015173852444,13.754751315440362
17722,2011-05-27,14.639686000930624,14.570539474487305,14.549914740671676
7110,2011-05-27,13.332624302887526,13.2005113363266,13.191598144269475
5689,2011-05-27,13.500799813124573,13.527283139526844,13.733352780038608
13551,2011-05-27,14.400515579904516,14.227777421474457,14.223446712679754
15802,2011-05-27,14.741751620691595,14.565265007317066,14.486004460108575
16840,2011-05-27,13.997832114758227,13.943560063838959,13.922394747834144
17776,2011-05-27,13.604789526648624,13.492923974990845,13.501242820239963
1100,2011-05-27,13.527828485512496,13.907826371490955,13.940777234605896
20922,2011-05-27,13.480037821676145,13.608864642679691,13.613875366237146
21668,2011-05-27,13.641157170819495,13.425839990377426,13.450428922137464
14304,2011-05-27,14.98644350821201,15.14228618144989,15.171239591801928
11628,2011-05-27,14.058456736574664,14.25002734363079,14.214745338153216
13731,2011-05-27,13.399995114002607,13.385755747556686,13.556209325650292
17323,2011-05-27,13.166380262821104,13.336665689945221,13.166615379632562
15626,2011-05-27,13.142166004700508,13.16383682191372,13.113585533214266
14443,2011-05-27,14.04662227892766,14.475000865757465,14.33729348509543
3081,2011-05-27,13.312983737012978,13.430034808814526,13.403814830836632
21735,2011-05-27,14.994165554305921,14.172937780618668,14.362666264774038
3562,2011-05-27,14.646243401476786,14.67598544061184,14.715784409775582
17568,2011-05-27,14.108180171927097,14.321475602686405,14.127224037917879
18788,2011-05-27,14.10668651967031,14.11565288901329,13.99493525064272
15403,2011-05-27,13.966083416443649,14.49118072539568,14.425553836730712
8748,2011-05-27,13.790192749979985,14.087884739041328,14.004785902258643
11571,2011-05-27,13.686540176667313,13.732415042817593,13.781605446841604
265,2011-05-27,13.217673557208656,13.535532981157303,13.379639329533
5238,2011-05-27,13.668169970065565,13.462980888783932,13.555579528114128
16353,2011-05-27,13.530491602931976,13.927393600344658,13.941766596409396
2557,2011-05-27,13.422467969854667,13.374353721737862,13.618102362989369
19613,2011-05-30,13.017002861746507,13.247696362435818,13.237516667805954
5055,2011-05-31,13.473020249017498,13.87569560110569,13.7062845273403
17386,2011-05-31,13.122363377404328,13.08413102477789,13.161528686028314
17757,2011-05-31,13.741864017795976,13.74237696826458,13.653314752963167
20180,2011-05-31,13.591116224748411,13.650124236941338,13.53681465875385
831,2011-05-31,13.269057756555133,13.288123905658722,13.254895890466576
9971,2011-05-31,14.648419680899377,14.45928655564785,14.448274209082927
11104,2011-05-31,12.983101310070822,13.379302933812141,13.245909097751213
18566,2011-05-31,12.900469045490553,13.436165653169155,13.113581430844633
9271,2011-05-31,12.721885810807205,13.286978639662266,13.018881211303162
13245,2011-05-31,15.29711509888849,14.79868384450674,14.771401404410742
3839,2011-06-01,13.437174117244362,13.867221273481846,13.593803276007932
6096,2011-06-01,14.006130917572925,13.588425181806087,13.79627177668631
10014,2011-06-01,15.464169183551654,15.137066200375557,15.169168358684786
9319,2011-06-01,13.732128949025224,13.82348845154047,13.734504824598838
14883,2011-06-01,12.971540487669744,12.992649622261524,13.125181211824385
4256,2011-06-01,13.412043452518782,13.41899773478508,13.351225122457567
11396,2011-06-01,14.978661367769954,14.978408873081207,15.160320851871996
4912,2011-06-01,14.444119217386648,14.5985764041543,14.689906250381387
9886,2011-06-01,13.527828485512496,13.726002164185047,13.584339706769708
10113,2011-06-01,13.353475098367715,13.874908946454525,13.577287974483959
12911,2011-06-01,13.924364962876355,13.932423420250416,13.742561700379751
14132,2011-06-01,14.115615150414612,13.822799392044544,13.969129250491605
15447,2011-06-01,13.681979165339751,13.62199780344963,13.463752899966245
16884,2011-06-02,13.657686472770704,13.857287243008614,13.558286334967962
20165,2011-06-02,13.345506928718539,13.3789536729455,13.479589150348803
4822,2011-06-02,14.100689500197936,14.153692349791527,14.21168097492369
8444,2011-06-02,13.993656743347747,13.838353924453259,14.07029440191683
16032,2011-06-02,13.946538820370678,14.159825518727303,14.065036260900277
2169,2011-06-02,13.270783382522602,13.316420212388039,13.286760438824304
21128,2011-06-02,13.81049801614073,13.766920059919357,13.84846317908351
22761,2011-06-02,12.641096555879884,12.801796406507492,12.462038770301612
3485,2011-06-02,13.642346938955086,13.649758793413639,13.612907883741803
7695,2011-06-02,13.981024996441848,13.977971889078617,13.682450764720402
11845,2011-06-03,14.729799287167756,14.541152074933052,14.718010450902197
22272,2011-06-03,12.254862809699604,12.963372997939587,12.573422083207968
19169,2011-06-03,13.304684934198285,13.27110081166029,13.235213406164185
5380,2011-06-03,13.527828485512496,13.765087306499481,13.70330982688406
11598,2011-06-03,13.017002861746507,13.335734322667122,13.281972843446404
3924,2011-06-03,13.527828485512496,13.869971834123135,13.534791739736598
1272,2011-06-03,13.036805489042685,13.245422944426537,13.26399316973082
8134,2011-06-03,13.41503299136715,13.862940326333046,13.745623319234369
8395,2011-06-03,13.66002565512388,13.977835834026337,13.706061349886648
13823,2011-06-03,14.27609496529352,14.40259774774313,14.277133241032361
23256,2011-06-03,11.561715629139659,12.444166451692581,12.434309600264505
10756,2011-06-03,13.654167407555509,13.73508945852518,13.58631753335032
4217,2011-06-03,13.102160670086805,13.334332101047039,13.343606835050073
14248,2011-06-03,12.900469045490553,13.07889249175787,12.76624767650911
1901,2011-06-06,13.350295445450337,13.236758574843407,13.50479777584424
20282,2011-06-07,12.793859310432293,12.786579623818398,12.944755363008671
4554,2011-06-07,13.190022025878145,13.814570970833302,13.873527310479211
9194,2011-06-07,13.530491602931976,13.357586108148098,13.514901749907237
3420,2011-06-07,13.607255619143816,13.236881732940674,13.56363527714293
3513,2011-06-07,13.641157170819495,13.518293708562851,13.512690052370147
3264,2011-06-07,13.321214236149494,13.805526785552502,13.43623794696903
14730,2011-06-07,13.104810218156741,12.869143187999725,13.038444509211882
3847,2011-06-07,13.554145793829866,13.83244127035141,13.617308996199045
4812,2011-06-07,13.399995114002607,13.619263797998428,13.471401283713803
4747,2011-06-07,13.303016877097587,13.527852170169353,13.482028676381505
16907,2011-06-07,12.777052192115912,12.816853895783424,13.059343280575149
14809,2011-06-07,13.329377546788654,12.900568194687366,13.039345207060373
6991,2011-06-07,13.604789526648624,13.5079530403018,13.552501757288429
8990,2011-06-07,13.976778705560395,13.620534278452396,13.817341910925666
22969,2011-06-07,12.9190224533863,12.861256718635559,12.735203317056907
8847,2011-06-07,12.75419405403986,13.05248737335205,12.91876255324747
7875,2011-06-07,13.38472764187182,13.765703409910202,14.109711439314097
8534,2011-06-07,12.829333698625954,12.979357548058033,12.869185050316737
10746,2011-06-07,13.321214236149494,13.484254904091358,13.477387726841387
20584,2011-06-08,13.62918097977278,13.711283229291439,13.577092413631908
11206,2011-06-08,13.49860562683559,13.624600201845169,13.560315710059097
11221,2011-06-08,13.329377546788654,13.258252136409283,13.238324393299536
1172,2011-06-08,13.26212531977949,13.375259809195995,13.36610230806758
15727,2011-06-08,14.403297222866392,14.54610726237297,14.361253094166337
11964,2011-06-08,15.157069025242775,15.199261881411076,15.54432704921341
3301,2011-06-08,13.159659162148024,13.3366654291749,13.361235503987082
7527,2011-06-08,14.403297222866392,14.423711866140366,14.547031232624661
8216,2011-06-08,13.724491159577106,13.625877186655998,13.796033239676138
15119,2011-06-08,13.161584090557609,13.070171013474464,13.085055590280026
3373,2011-06-08,13.43131758513165,13.569698996841908,13.594458419264122
5050,2011-06-08,13.369223455335856,13.542597025632858,13.505506114364415
3001,2011-06-08,13.287877815881902,13.222392946481705,13.39889173598966
15413,2011-06-08,14.48333993053993,14.206433244049549,14.345558928938981
4622,2011-06-09,13.869051324892304,14.006154641509056,13.792669523766898
1050,2011-06-09,13.41503299136715,13.608456023037434,13.411085758908769
14206,2011-06-09,13.296316684527767,13.258722633123398,13.227612005814924
16837,2011-06-09,14.69720984506881,14.611867479979992,14.865919260191795
11350,2011-06-09,13.465953081794405,13.441793575882912,13.477653447284347
20481,2011-06-09,13.43131758513165,13.577090382575989,13.743478557786894
12650,2011-06-09,13.697852514496038,14.019168347120285,14.017061665447969
8675,2011-06-09,13.997832114758227,14.171286776661873,13.902227294087627
18787,2011-06-09,13.343905647351566,13.409515149891376,13.26281529169852
14016,2011-06-09,14.148404973237605,14.25196060538292,14.062616743610443
19694,2011-06-10,13.527828485512496,13.220157884061337,13.011078170213786
2441,2011-06-10,13.399995114002607,13.225118562579155,13.400386445782795
23000,2011-06-10,12.031719258385394,12.732495613396168,12.375619200864481
19602,2011-06-10,13.352681132466538,13.276860430836678,13.49731912402761
8360,2011-06-10,12.983560974523868,13.242063909769058,13.03406502832349
9597,2011-06-10,13.287877815881902,13.454058110713959,13.294654486030966
5372,2011-06-10,13.742939865129438,13.670936852693558,13.64478480885861
22449,2011-06-10,13.482831119581757,13.359947934746742,13.403525914664574
15438,2011-06-10,14.930652148583595,15.018318511545658,14.78007063645087
13969,2011-06-10,12.793859310432293,13.021419547498226,12.743070839178747
12132,2011-06-10,13.355061141523349,13.336783282458782,13.260381404400848
10205,2011-06-10,14.282384294201083,14.306532554328442,14.385057077891847
6669,2011-06-10,13.693342923990064,13.988335818052292,13.607891760072889
2674,2011-06-10,13.608486388529947,13.721028544008732,13.546571451963304
18578,2011-06-10,13.769466619462866,13.984596572816372,14.207057703256215
827,2011-06-10,13.36138027787483,13.424207262694836,13.499142174980712
6627,2011-06-10,13.62918097977278,13.825758144259453,13.770479899451093
10549,2011-06-10,13.381645975334413,13.697301998734474,13.54350639994454
22833,2011-06-13,12.641096555879884,12.666813671588898,12.74757882688401
12466,2011-06-13,13.713477832399125,13.866536565124989,13.522086893994032
3912,2011-06-13,13.547631112808672,13.617398418486118,13.754073941013308
6776,2011-06-14,13.785051350479565,13.771775402128696,13.957377582127409
14789,2011-06-14,14.077105295652736,14.347708009183407,14.294325973782456
1410,2011-06-14,13.732128949025224,13.734666183590889,13.650654929587493
20352,2011-06-15,13.26212531977949,13.201938055455685,12.77868205314363
20707,2011-06-15,12.923912438680489,13.387629725039005,13.290026774794487
18153,2011-06-15,13.721199878493032,14.012097716331482,13.654531034618474
7883,2011-06-15,14.301018373745976,14.38328318297863,14.314396756393462
2425,2011-06-15,13.457406021215947,13.749320678412914,13.853988601131567
14727,2011-06-15,13.26212531977949,13.110798612236977,13.215392169687556
615,2011-06-15,13.098070684835287,12.954010717570782,13.173246162156632
21631,2011-06-15,13.732128949025224,13.566453382372856,13.642943162178216
1371,2011-06-15,13.652991628466498,13.709125123918056,13.503865060891508
22269,2011-06-15,12.61253725397142,12.945438250899315,12.890448676658014
23219,2011-06-16,12.254862809699604,12.835626766085625,12.356363434814826
14074,2011-06-16,13.289571296388235,13.442644834518433,13.313021527905773
1940,2011-06-16,13.701781792635929,13.763307191431522,13.528303452919964
10325,2011-06-16,13.567049198665776,13.769282676279545,13.544037397461729
20630,2011-06-16,12.962429339488006,13.042577892541885,12.98611037039453
12294,2011-06-16,13.161584090557609,13.367405481636524,13.396448505793146
7688,2011-06-16,13.753635154246187,14.162652529776096,14.197330698069454
14597,2011-06-17,13.458835614025542,14.002857275307178,13.712533747663217
9157,2011-06-17,13.473020249017498,13.531515188515186,13.502490166056274
15596,2011-06-17,12.887144714488276,13.30518825352192,12.945881156803765
22497,2011-06-17,12.84000046643015,12.828284785151482,12.529496919525435
18002,2011-06-17,12.739309256567733,12.975467205047607,12.857877289401877
4939,2011-06-17,13.399995114002607,13.335845060646534,13.44867440327739
13124,2011-06-17,15.464169183551654,15.374793030321598,15.311711114255779
17175,2011-06-17,13.151922179645874,13.0925959572196,13.05119179416582
4772,2011-06-17,13.122363377404328,13.503728456795216,13.40954991040574
23653,2011-06-17,14.843342664571335,14.576383344829082,14.601913904093536
11910,2011-06-17,13.304684934198285,13.2681268081069,13.2330361300515
7474,2011-06-17,13.547631112808672,13.822124361991882,13.993834797786104
2640,2011-06-17,13.527828485512496,13.318964675068855,13.399421946447994
16395,2011-06-17,15.068273526459642,14.403919026255608,14.411212903537654
13258,2011-06-17,14.496078956317358,14.455872595310211,14.348803512626821
21762,2011-06-17,13.58609739363647,13.338645905256271,13.465069903881972
13167,2011-06-17,14.727793268440893,14.420390151441097,14.727065047877424
15380,2011-06-17,13.521139497361697,13.81861013919115,13.695729524457734
13028,2011-06-17,13.303016877097587,13.252308242022991,13.183433163594573
14811,2011-06-17,13.128345449081873,13.220506891608238,13.131140520889646
7409,2011-06-17,13.820498099475314,13.750478617846966,13.708103662666042
887,2011-06-17,13.253391639810731,13.32033684104681,13.305386054917294
6878,2011-06-17,13.498056327178825,13.711084358394146,13.350683753871643
9755,2011-06-17,13.369223455335856,13.307930797338486,13.093086983074583
4487,2011-06-17,14.220975666072441,14.452178083360195,14.476754077179182
18176,2011-06-20,13.709038313453755,13.578221254050732,13.670612486039847
21204,2011-06-20,12.644327576461327,12.890404812991619,12.893941768967945
2813,2011-06-20,13.498056327178825,13.3898506462574,13.365850388201402
5218,2011-06-21,13.613700324586455,13.92458276450634,13.91157610009494
8553,2011-06-21,14.62092559349249,14.701310835778713,14.477582671225296
10239,2011-06-21,16.04013410948861,15.840397298336029,16.038814345321303
103,2011-06-21,13.217673557208656,13.144142135977745,12.978577769698111
10142,2011-06-21,13.465953081794405,13.87101036310196,13.539368197571646
1401,2011-06-21,13.321214236149494,13.480295099318027,13.2580246145558
21039,2011-06-21,13.304684934198285,13.093109011650085,13.221913880187582
6523,2011-06-21,12.644327576461327,13.013555005192757,13.012414506573544
4406,2011-06-21,13.321214236149494,13.81957533955574,13.66017751523474
7806,2011-06-21,12.928778628331663,13.14984243363142,13.207005169123967
19576,2011-06-21,13.303016877097587,13.421498104929924,13.180096772799793
6608,2011-06-21,13.815510557964275,14.416075192391872,14.256517232029092
17716,2011-06-21,13.62918097977278,13.874177791178226,13.478592680267559
8133,2011-06-21,13.710150042306447,14.200491189956665,14.085983879343443
13654,2011-06-21,14.403297222866392,14.568187557160854,14.657181101857612
6302,2011-06-21,14.066269276311456,13.733965672552586,13.7788562089068
15536,2011-06-21,14.19051645858773,14.17744529247284,14.053014419070468
19770,2011-06-21,13.287877815881902,13.207680225372314,13.169616098189517
17126,2011-06-21,13.652991628466498,13.963940300047398,13.873477774625576
3712,2011-06-21,13.049792684569493,13.352480761706829,13.198310253066639
9730,2011-06-21,13.894783738858782,14.008635722100735,13.746307079907961
13170,2011-06-22,13.715690222682063,13.761823534965515,13.673411338361943
10432,2011-06-22,13.519056793125367,13.60171478241682,13.647109257597178
9026,2011-06-22,13.81049801614073,13.614681601524353,13.789764114533368
18454,2011-06-22,13.081541382884073,13.225475624203682,13.069262545709591
159,2011-06-22,13.570249201396447,13.512310341000557,13.517141185885619
8166,2011-06-22,13.567049198665776,14.183815352618694,13.801109854414424
943,2011-06-22,13.180632285528304,13.274273216724396,13.28008717822397
7649,2011-06-22,12.587927887999205,12.787217982113361,12.777087675935013
12329,2011-06-22,13.155798153490567,13.349098332226276,13.23349402134928
3800,2011-06-22,13.539757056377766,13.5101845189929,13.490411395614519
2903,2011-06-22,13.449506518737024,13.34646163135767,13.40126272682096
11305,2011-06-22,14.731801289838428,14.676694743335247,14.610052131871312
11541,2011-06-22,13.23658452149435,13.51801012456417,13.390252662879433
16849,2011-06-22,13.830399170458026,13.963864244520664,13.720966503313331
4012,2011-06-22,13.639965985449345,13.616953007876873,13.538679939045476
16889,2011-06-23,13.122363377404328,13.071714013814926,13.115413675849512
6455,2011-06-23,13.527828485512496,13.57285938411951,13.633447731951776
8186,2011-06-23,13.844098014816186,13.587524704635143,13.774737266642045
13742,2011-06-23,14.48333993053993,14.143335841596127,14.232066880556715
12289,2011-06-23,13.623138665316818,14.139755256474018,14.074251057379675
7464,2011-06-23,13.199324418540455,13.122985526919365,12.949224191451119
19507,2011-06-23,13.4239483550251,13.400398291647434,13.488907047768746
18524,2011-06-23,12.700768887366278,13.251974903047085,13.06644226452354
13301,2011-06-23,14.48333993053993,14.224060617387295,14.363618068881205
10532,2011-06-23,14.419826524817605,14.551340498030186,14.292027148279368
8885,2011-06-23,12.676076274775909,13.031836226582527,13.08642957547578
4342,2011-06-23,13.306350213517346,13.611327707767487,13.37619228578342
7857,2011-06-23,13.226723392728571,13.315303333103657,13.205534696182934
22494,2011-06-23,12.437184366493561,12.810676202178001,12.554735765413374
10476,2011-06-23,13.148031124152904,13.043124310672283,13.133476569093942
10486,2011-06-23,14.19394699368452,14.23917305469513,14.467904041521772
3605,2011-06-23,13.62918097977278,14.022751525044441,13.750979005941781
10787,2011-06-23,14.115615150414612,14.002423144876957,14.113799311969787
5533,2011-06-24,14.375126345899696,14.093509018421173,14.163547741080954
10628,2011-06-24,14.074021253115776,14.21309219300747,14.23384563338433
8336,2011-06-24,13.658856747918895,13.744890496134758,13.74364053356873
20703,2011-06-24,13.714584639374314,14.02547511458397,13.773721883720414
22149,2011-06-24,12.691580461311874,12.869516432285309,12.842684887141191
16866,2011-06-24,13.071070083016776,12.959488183259964,13.027129232139545
4690,2011-06-24,13.527828485512496,13.915589414536953,13.483269739207206
15722,2011-06-24,13.903979205951885,13.89765691012144,14.13123696862084
10185,2011-06-24,13.517104522149518,13.526192754507065,13.461614760608052
16956,2011-06-24,14.077874822431765,14.144539535045624,13.902225721694023
15681,2011-06-24,12.994530005894447,13.099128268659115,13.131523651142693
22018,2011-06-27,12.765688433465595,13.045984797179699,12.741483693964712
12017,2011-06-27,13.176851562688398,12.95903865993023,13.164951817057188
13321,2011-06-27,14.543059165241553,14.46660403907299,14.460519922903261
14724,2011-06-27,12.971540487669744,12.988671198487282,13.134379216642833
16870,2011-06-27,13.017002861746507,12.914685346186161,13.140710832829413
10001,2011-06-27,13.539757056377766,13.967170760035515,13.501628351015944
18270,2011-06-28,13.652991628466498,13.910774052143097,13.636654928983738
8560,2011-06-28,13.698976741708323,13.737126857042313,13.611872944889067
8309,2011-06-28,13.269057756555133,13.298686176538467,13.177741982095426
3206,2011-06-28,14.062370635895801,14.079163998365402,13.892927888740223
2023,2011-06-28,13.514405465180351,13.392553009092808,13.491302075504295
3515,2011-06-28,13.641157170819495,13.941411577165127,13.568360284892199
21362,2011-06-28,12.390475368527953,13.1767508238554,12.944936846197916
16845,2011-06-28,13.997832114758227,14.30936098843813,14.0948921933874
8172,2011-06-28,13.763164077592066,13.777903102338314,13.991290212077695
9310,2011-06-28,13.681979165339751,14.179616019129753,13.841234295641192
10710,2011-06-28,14.034646087880946,14.155107788741589,13.927049844934386
15557,2011-06-28,13.937728190688524,14.179657131433487,14.254038532688202
21825,2011-06-28,14.282384294201083,13.908779434859753,13.914995505282262
2424,2011-06-28,13.321214236149494,13.173969246447086,13.382678144631283
9830,2011-06-29,13.142166004700508,13.140758112072945,13.355474808946667
12310,2011-06-29,12.873902018105829,13.013344883918762,13.131895179107273
14296,2011-06-29,13.883169206438088,14.036294303834438,14.051132812868017
5315,2011-06-29,13.685401872617257,13.666700899600983,13.771012340320645
9317,2011-06-29,13.620711479659207,13.944533236324787,13.583631887264703
21280,2011-06-29,12.959844447906553,12.695437423884869,12.932366281543553
21177,2011-06-29,12.736700896592346,12.947549350559711,12.990462113205213
2332,2011-06-29,13.710150042306447,14.136494748294353,14.264506038716666
7403,2011-06-30,14.403297222866392,14.226372458040714,14.424252484934927
3241,2011-06-30,13.407542319637992,13.516021214425564,13.447043254997638
22889,2011-06-30,12.3013828253345,13.041694916784763,12.555834556161562
21582,2011-06-30,13.658856747918895,13.592839613556862,13.45623259305808
2861,2011-06-30,13.122363377404328,13.326403312385082,13.312934030854096
105,2011-06-30,13.098070684835287,13.14149034023285,13.149505831181985
16611,2011-06-30,13.623138665316818,13.919017896056175,13.821768856962484
2629,2011-06-30,13.676248490630767,13.582024700939655,13.660879090496518
2382,2011-06-30,13.523820464114955,13.711216233670712,13.46679974667547
13733,2011-06-30,13.038981768465275,13.094927474856377,13.055128271753967
1216,2011-06-30,13.458835614025542,13.440391525626183,13.329573160341512
5911,2011-06-30,14.224303456165115,13.807862654328346,13.925282004894784
3223,2011-06-30,13.422467969854667,13.327970758080482,13.424829006422504
15063,2011-06-30,12.89921982609012,13.11626860499382,13.131721041586308
9400,2011-06-30,12.61153775363834,13.018284127116203,12.908312184168139
2329,2011-06-30,14.316285845876765,14.246974393725395,14.35185118536912
284,2011-06-30,13.217673557208656,13.140577279031277,13.292428056149454
5236,2011-06-30,13.681979165339751,13.804671920835972,13.86340659719309
10882,2011-06-30,13.195613839143922,13.330603450536728,13.196917420736158
7624,2011-06-30,13.17115354157376,13.286235645413399,13.178233964611543
10159,2011-06-30,14.417090544998727,14.169396966695786,14.208118311198312
11575,2011-06-30,13.610943392223,13.59084039926529,13.453669948341451
20377,2011-07-01,13.507625778194974,13.421104609966278,13.400468133809975
11340,2011-07-01,15.163583706263967,15.357003279030323,15.270849722859417
12475,2011-07-01,13.06048797368624,13.341361403465271,13.264715684726946
7306,2011-07-01,14.48333993053993,14.18548809736967,14.489152311335738
1622,2011-07-01,13.217673557208656,13.072526909410954,13.321731336150323
5400,2011-07-01,14.171785421881669,14.150468595325947,13.928637113542484
10053,2011-07-01,13.535796655161668,13.738976269960403,13.52417452025827
12421,2011-07-01,15.955576721460545,15.841988988220692,15.933136379336801
6842,2011-07-01,14.006130917572925,13.82482035458088,13.834666185796129
6615,2011-07-01,13.62918097977278,13.528373427689075,13.651521731849487
18102,2011-07-01,13.071070083016776,13.366192489862442,13.465832966319171
16995,2011-07-01,14.081713598738933,14.14779980480671,13.923770895601692
5489,2011-07-01,14.373982835197618,14.22111851722002,14.319145569283446
9232,2011-07-01,12.254386505808725,12.954681254923344,12.97816638521789
7247,2011-07-01,14.603967918328545,13.962019696831703,14.035958324489068
5917,2011-07-01,14.482826978489694,14.737580634653568,14.379415734819709
5249,2011-07-01,14.038654109278484,14.012623451650143,13.734549646723808
14655,2011-07-05,13.041153321978786,13.292906448245049,13.218912943929372
12966,2011-07-05,14.721750953984929,14.936861395835876,14.749907886096876
11852,2011-07-06,13.321214236149494,13.519706182181835,13.330137611420117
